"09/25/2014 20:25:53","PARQUET-90"
"09/25/2014 19:12:58","PARQUET-101"
"09/23/2014 21:14:17","PARQUET-82"
"09/23/2014 00:07:04","PARQUET-89"
"09/22/2014 20:21:20","PARQUET-92"
"09/22/2014 20:11:08","PARQUET-94"
"09/16/2014 23:15:15","PARQUET-72"
"09/11/2014 01:13:20","PARQUET-24"
"09/10/2014 21:45:05","PARQUET-88"
"09/10/2014 19:37:51","PARQUET-87"
"09/05/2014 20:32:46","PARQUET-84"
"09/04/2014 20:28:03","PARQUET-63"
"09/03/2014 22:42:13","PARQUET-72"
"09/03/2014 18:00:15","PARQUET-85"
"09/03/2014 02:09:31","PARQUET-72"
"08/30/2014 02:33:19","PARQUET-79"
"08/28/2014 22:50:00","PARQUET-8"
"08/28/2014 20:30:50","PARQUET-75"
"08/28/2014 19:35:19","PARQUET-80"
"08/23/2014 00:34:48","PARQUET-11"
"08/20/2014 23:09:38","PARQUET-66"
"08/20/2014 23:09:28","PARQUET-67"
"08/20/2014 23:02:01","PARQUET-62"
"08/20/2014 23:01:03","PARQUET-69"
"08/20/2014 22:47:04","PARQUET-50"
"08/18/2014 19:38:11","PARQUET-73"
"08/05/2014 04:04:18","PARQUET-59"
"08/02/2014 01:38:03","PARQUET-13"
"07/31/2014 23:57:54","PARQUET-57"
